request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232601,c-t-id,232601,"BRISTOW, MONICA",c-t-eid,44164216,"BRISTOW, MONICA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2297,"HOUSE DISTRICT 111",c-t-ico,I,Incumbent,325,2435629.44
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238509,c-t-id,238509,"MURATSUCHI, AL",c-t-eid,11022814,"MURATSUCHI, AL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,655,"ASSEMBLY DISTRICT 066",c-t-ico,I,Incumbent,1040,2364946.78
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238504,c-t-id,238504,"RENDON, ANTHONY",c-t-eid,37194,"RENDON, ANTHONY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,652,"ASSEMBLY DISTRICT 063",c-t-ico,I,Incumbent,832,2304972.11
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238431,c-t-id,238431,"SMITH, CHRISTY",c-t-eid,347756,"SMITH, CHRISTY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,627,"ASSEMBLY DISTRICT 038",c-t-ico,C,Challenger,791,2290194.89
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238406,c-t-id,238406,"SALAS, RUDY",c-t-eid,255857,"SALAS, RUDY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,621,"ASSEMBLY DISTRICT 032",c-t-ico,I,Incumbent,802,2236519.20
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232563,c-t-id,232563,"COSTELLO II, JERRY F",c-t-eid,6514653,"COSTELLO II, JERRY F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2302,"HOUSE DISTRICT 116",c-t-ico,I,Incumbent,698,2207379.67
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=242047,c-t-id,242047,"MOORE, TIMOTHY KEITH (TIM)",c-t-eid,6590148,"MOORE, TIMOTHY KEITH (TIM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NC,NC,y,2018,2018,c-r-t,1,Standard,c-r-osid,4820,"HOUSE DISTRICT 111",c-t-ico,I,Incumbent,1327,2075112.97
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232517,c-t-id,232517,"FINNIE, NATALIE PHELPS",c-t-eid,44164224,"FINNIE, NATALIE PHELPS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2304,"HOUSE DISTRICT 118",c-t-ico,I,Incumbent,448,2047654.20
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232467,c-t-id,232467,"COSTA HOWARD, TERRA",c-t-eid,44164127,"COSTA HOWARD, TERRA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2234,"HOUSE DISTRICT 048",c-t-ico,C,Challenger,307,1925294.02
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=236117,c-t-id,236117,"BUSCH, MICHAEL E (MIKE)",c-t-eid,4822536,"BUSCH, MICHAEL E (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2018,2018,c-r-t,1,Standard,c-r-osid,18024,"HOUSE DISTRICT 030A",c-t-ico,I,Incumbent,2580,1917240.50
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238362,c-t-id,238362,"BAUER KAHAN, REBECCA",c-t-eid,44493620,"BAUER KAHAN, REBECCA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,605,"ASSEMBLY DISTRICT 016",c-t-ico,C,Challenger,1090,1890873.14
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232360,c-t-id,232360,"MOYLAN, MARTIN J (MARTY)",c-t-eid,2815766,"MOYLAN, MARTIN J (MARTY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2241,"HOUSE DISTRICT 055",c-t-ico,I,Incumbent,355,1876552.79
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232252,c-t-id,232252,"VILLA, KARINA",c-t-eid,44164129,"VILLA, KARINA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2235,"HOUSE DISTRICT 049",c-t-ico,O,Open,314,1829291.01
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232261,c-t-id,232261,"TREVOR, MAGGIE",c-t-eid,44164141,"TREVOR, MAGGIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2240,"HOUSE DISTRICT 054",c-t-ico,C,Challenger,183,1768806.73
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232471,c-t-id,232471,"HOFFMAN, JAY C",c-t-eid,6514695,"HOFFMAN, JAY C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2299,"HOUSE DISTRICT 113",c-t-ico,I,Incumbent,961,1735595.39
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=241947,c-t-id,241947,"HUNT, RACHEL H",c-t-eid,28645276,"HUNT, RACHEL H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2018,2018,c-r-t,1,Standard,c-r-osid,4812,"HOUSE DISTRICT 103",c-t-ico,C,Challenger,1541,1714927.63
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232451,c-t-id,232451,"JOHNSON, RICHARD",c-t-eid,44164158,"JOHNSON, RICHARD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2251,"HOUSE DISTRICT 065",c-t-ico,O,Open,98,1701178.00
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232249,c-t-id,232249,"WALKER, MARK",c-t-eid,2894080,"WALKER, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2239,"HOUSE DISTRICT 053",c-t-ico,O,Open,139,1645408.69
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238375,c-t-id,238375,"GRAY, ADAM",c-t-eid,11022764,"GRAY, ADAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,610,"ASSEMBLY DISTRICT 021",c-t-ico,I,Incumbent,868,1640981.25
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232510,c-t-id,232510,"FREEMAN, MICA",c-t-eid,44164192,"FREEMAN, MICA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2283,"HOUSE DISTRICT 097",c-t-ico,C,Challenger,190,1625285.57
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238530,c-t-id,238530,"GOVER, SUNDAY",c-t-eid,44493788,"GOVER, SUNDAY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,666,"ASSEMBLY DISTRICT 077",c-t-ico,C,Challenger,871,1621874.92
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=249721,c-t-id,249721,"ACOSTA, DANTE",c-t-eid,17657734,"ACOSTA, DANTE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,627,"ASSEMBLY DISTRICT 038",c-t-ico,I,Incumbent,614,1617516.51
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238393,c-t-id,238393,"LOW, EVAN",c-t-eid,595416,"LOW, EVAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,617,"ASSEMBLY DISTRICT 028",c-t-ico,I,Incumbent,1034,1615237.05
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238367,c-t-id,238367,"BONTA, ROB",c-t-eid,13008519,"BONTA, ROB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,607,"ASSEMBLY DISTRICT 018",c-t-ico,I,Incumbent,1260,1607239.25
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=237450,c-t-id,237450,"DAVIS, SARAH",c-t-eid,6681556,"DAVIS, SARAH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7507,"HOUSE DISTRICT 134",c-t-ico,I,Incumbent,1552,1591531.96
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232225,c-t-id,232225,"YINGLING, SAM",c-t-eid,13000105,"YINGLING, SAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2248,"HOUSE DISTRICT 062",c-t-ico,I,Incumbent,290,1580616.58
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=234311,c-t-id,234311,"HOUSEHOLDER, LARRY L",c-t-eid,6986567,"HOUSEHOLDER, LARRY L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2018,2018,c-r-t,1,Standard,c-r-osid,6065,"HOUSE DISTRICT 072",c-t-ico,I,Incumbent,714,1576345.44
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238612,c-t-id,238612,"DAHLE, BRIAN",c-t-eid,13008404,"DAHLE, BRIAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,590,"ASSEMBLY DISTRICT 001",c-t-ico,I,Incumbent,887,1554369.17
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=229524,c-t-id,229524,"GEREN, CHARLES L (CHARLIE)",c-t-eid,6582828,"GEREN, CHARLES L (CHARLIE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7472,"HOUSE DISTRICT 099",c-t-ico,I,Incumbent,1074,1531381.54
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=234375,c-t-id,234375,"SMITH, RYAN",c-t-eid,10238866,"SMITH, RYAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2018,2018,c-r-t,1,Standard,c-r-osid,6086,"HOUSE DISTRICT 093",c-t-ico,I,Incumbent,1353,1526346.04
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=264941,c-t-id,264941,"PAPPAS, DIANE",c-t-eid,46003676,"PAPPAS, DIANE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2231,"HOUSE DISTRICT 045",c-t-ico,C,Challenger,136,1508826.70
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232273,c-t-id,232273,"STUART, KATIE",c-t-eid,38445121,"STUART, KATIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2298,"HOUSE DISTRICT 112",c-t-ico,I,Incumbent,364,1497557.52
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238673,c-t-id,238673,"MENDES, JUSTIN",c-t-eid,32302218,"MENDES, JUSTIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,621,"ASSEMBLY DISTRICT 032",c-t-ico,C,Challenger,544,1495924.64
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=246402,c-t-id,246402,"UPMEYER, LINDA L",c-t-eid,12999488,"UPMEYER, LINDA L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IA,IA,y,2018,2018,c-r-t,1,Standard,c-r-osid,1806,"HOUSE DISTRICT 054",c-t-ico,I,Incumbent,923,1493375.26
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238361,c-t-id,238361,"WICKS, BUFFY",c-t-eid,44493619,"WICKS, BUFFY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,604,"ASSEMBLY DISTRICT 015",c-t-ico,O,Open,2242,1482888.65
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238533,c-t-id,238533,"GONZALEZ-FLETCHER, LORENA",c-t-eid,133178,"GONZALEZ-FLETCHER, LORENA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,669,"ASSEMBLY DISTRICT 080",c-t-ico,I,Incumbent,671,1466811.01
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=236962,c-t-id,236962,"DERMODY, FRANCIS J (FRANK)",c-t-eid,13005590,"DERMODY, FRANCIS J (FRANK)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2018,2018,c-r-t,1,Standard,c-r-osid,6470,"HOUSE DISTRICT 033",c-t-ico,I,Incumbent,640,1430242.46
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238332,c-t-id,238332,"COOPER, JIM",c-t-eid,23421159,"COOPER, JIM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,598,"ASSEMBLY DISTRICT 009",c-t-ico,I,Incumbent,757,1423362.71
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238708,c-t-id,238708,"ESSAYLI, BILL",c-t-eid,785114,"ESSAYLI, BILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,649,"ASSEMBLY DISTRICT 060",c-t-ico,C,Challenger,395,1416965.31
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238478,c-t-id,238478,"SANTIAGO, MIGUEL",c-t-eid,23421278,"SANTIAGO, MIGUEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,642,"ASSEMBLY DISTRICT 053",c-t-ico,I,Incumbent,763,1348190.54
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238693,c-t-id,238693,"MAYES, CHAD",c-t-eid,785335,"MAYES, CHAD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,631,"ASSEMBLY DISTRICT 042",c-t-ico,I,Incumbent,866,1346911.31
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232427,c-t-id,232427,"LANG, LOUIS I (LOU)",c-t-eid,3651552,"LANG, LOUIS I (LOU)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2202,"HOUSE DISTRICT 016",c-t-ico,I,Incumbent,661,1346108.69
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232597,c-t-id,232597,"BRYANT, TERRI",c-t-eid,15990010,"BRYANT, TERRI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2301,"HOUSE DISTRICT 115",c-t-ico,I,Incumbent,421,1326101.08
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=229717,c-t-id,229717,"TURNER, JOHN",c-t-eid,44105635,"TURNER, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2018,2018,c-r-t,1,Standard,c-r-osid,7487,"HOUSE DISTRICT 114",c-t-ico,O,Open,1350,1324135.00
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238369,c-t-id,238369,"TING, PHIL",c-t-eid,11022760,"TING, PHIL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,608,"ASSEMBLY DISTRICT 019",c-t-ico,I,Incumbent,778,1309543.77
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238365,c-t-id,238365,"CHIU, DAVID",c-t-eid,673999,"CHIU, DAVID",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,606,"ASSEMBLY DISTRICT 017",c-t-ico,I,Incumbent,1014,1307449.93
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=232486,c-t-id,232486,"HAMMOND, NORINE K",c-t-eid,6700319,"HAMMOND, NORINE K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2279,"HOUSE DISTRICT 093",c-t-ico,I,Incumbent,703,1291685.86
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238462,c-t-id,238462,"RUBIO, BLANCA",c-t-eid,377819,"RUBIO, BLANCA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,637,"ASSEMBLY DISTRICT 048",c-t-ico,I,Incumbent,735,1285014.59
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=238720,c-t-id,238720,"DIEP, TYLER",c-t-eid,44493978,"DIEP, TYLER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2018,2018,c-r-t,1,Standard,c-r-osid,661,"ASSEMBLY DISTRICT 072",c-t-ico,O,Open,982,1279536.81
dt=1&y=2018&c-exi=1&c-r-ot=H&c-t-id=264940,c-t-id,264940,"EDLY-ALLEN, MARY",c-t-eid,45959220,"EDLY-ALLEN, MARY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2018,2018,c-r-t,1,Standard,c-r-osid,2237,"HOUSE DISTRICT 051",c-t-ico,O,Open,103,1267084.56
