request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103767,c-t-id,103767,"SIMITIAN, S JOSEPH",c-t-eid,6398538,"SIMITIAN, S JOSEPH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,680,"SENATE DISTRICT 011",c-t-ico,O,Open,2906,1610822.70
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103705,c-t-id,103705,"CAMPBELL, JOHN",c-t-eid,1874435,"CAMPBELL, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,704,"SENATE DISTRICT 035",c-t-ico,O,Open,1430,1561573.93
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107861,c-t-id,107861,"LIBOUS, THOMAS W",c-t-eid,6640401,"LIBOUS, THOMAS W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5954,"SENATE DISTRICT 052",c-t-ico,I,Incumbent,2622,1506564.93
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=105037,c-t-id,105037,"PADGETT, JOY",c-t-eid,3032906,"PADGETT, JOY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2004,2004,c-r-t,1,Standard,c-r-osid,6113,"SENATE DISTRICT 020",c-t-ico,I,Incumbent,837,1473196.77
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107783,c-t-id,107783,"BRUNO, JOSEPH L",c-t-eid,6640163,"BRUNO, JOSEPH L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5945,"SENATE DISTRICT 043",c-t-ico,I,Incumbent,1152,1468732.47
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103963,c-t-id,103963,"FORBY, GARY F",c-t-eid,3522147,"FORBY, GARY F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2363,"SENATE DISTRICT 059",c-t-ico,I,Incumbent,575,1449655.39
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=109364,c-t-id,109364,"KUEHL, SHEILA J",c-t-eid,6398898,"KUEHL, SHEILA J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,692,"SENATE DISTRICT 023",c-t-ico,I,Incumbent,1879,1423275.08
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104420,c-t-id,104420,"SELIGER, KELTON G (KEL)",c-t-eid,11049353,"SELIGER, KELTON G (KEL)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2004,2004,c-r-t,1,Standard,c-r-osid,7554,"SENATE DISTRICT 031",c-t-ico,I,Incumbent,1589,1350145.07
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=109443,c-t-id,109443,"BALBONI, MICHAEL A L",c-t-eid,6587382,"BALBONI, MICHAEL A L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5909,"SENATE DISTRICT 007",c-t-ico,I,Incumbent,1287,1345452.00
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107943,c-t-id,107943,"SPANO, NICHOLAS A",c-t-eid,6640635,"SPANO, NICHOLAS A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5937,"SENATE DISTRICT 035",c-t-ico,I,Incumbent,2164,1293605.02
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=105017,c-t-id,105017,"JACOBSON, JEFF",c-t-eid,13004665,"JACOBSON, JEFF",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2004,2004,c-r-t,1,Standard,c-r-osid,6099,"SENATE DISTRICT 006",c-t-ico,I,Incumbent,1086,1272039.01
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107940,c-t-id,107940,"SKELOS, DEAN G",c-t-eid,5681293,"SKELOS, DEAN G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5911,"SENATE DISTRICT 009",c-t-ico,I,Incumbent,1689,1196014.55
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103700,c-t-id,103700,"BATTIN, JAMES F",c-t-eid,6601316,"BATTIN, JAMES F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,706,"SENATE DISTRICT 037",c-t-ico,I,Incumbent,649,1170163.67
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=12578,c-t-id,12578,"EDWARDS, KIRK",c-t-eid,13013646,"EDWARDS, KIRK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2004,2004,c-r-t,1,Standard,c-r-osid,7554,"SENATE DISTRICT 031",c-t-ico,C,Challenger,343,1147861.84
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=50023,c-t-id,50023,"WELCH, DANIEL PATRICK",c-t-eid,6381166,"WELCH, DANIEL PATRICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2342,"SENATE DISTRICT 038",c-t-ico,I,Incumbent,409,1146348.49
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103695,c-t-id,103695,"ACKERMAN, RICHARD C",c-t-eid,6601350,"ACKERMAN, RICHARD C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,702,"SENATE DISTRICT 033",c-t-ico,I,Incumbent,1770,1128878.68
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103747,c-t-id,103747,"MCCLINTOCK, TOM",c-t-eid,2481759,"MCCLINTOCK, TOM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,688,"SENATE DISTRICT 019",c-t-ico,I,Incumbent,2748,1097484.82
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=105061,c-t-id,105061,"STIVERS, STEVEN (STEVE)",c-t-eid,3672534,"STIVERS, STEVEN (STEVE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2004,2004,c-r-t,1,Standard,c-r-osid,6109,"SENATE DISTRICT 016",c-t-ico,O,Open,1089,1051431.77
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=50018,c-t-id,50018,"SUMMERS, RON",c-t-eid,3273317,"SUMMERS, RON",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2363,"SENATE DISTRICT 059",c-t-ico,C,Challenger,452,1039325.63
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103770,c-t-id,103770,"TORLAKSON, TOM",c-t-eid,1418483,"TORLAKSON, TOM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,676,"SENATE DISTRICT 007",c-t-ico,I,Incumbent,1582,1019813.39
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=105403,c-t-id,105403,"SIMPSON, VI",c-t-eid,6392894,"SIMPSON, VI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2004,2004,c-r-t,1,Standard,c-r-osid,2519,"SENATE DISTRICT 040",c-t-ico,I,Incumbent,3295,1005454.34
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=50008,c-t-id,50008,"OUIMET, PATRICK",c-t-eid,2831990,"OUIMET, PATRICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2336,"SENATE DISTRICT 032",c-t-ico,C,Challenger,181,1003212.47
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104047,c-t-id,104047,"SULLIVAN, JOHN P",c-t-eid,13011847,"SULLIVAN, JOHN P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2351,"SENATE DISTRICT 047",c-t-ico,I,Incumbent,491,966480.84
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104294,c-t-id,104294,"CARONA SR, JOHN J",c-t-eid,2043497,"CARONA SR, JOHN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2004,2004,c-r-t,1,Standard,c-r-osid,7539,"SENATE DISTRICT 016",c-t-ico,I,Incumbent,704,926767.67
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104034,c-t-id,104034,"RUTHERFORD, DAN L",c-t-eid,3371625,"RUTHERFORD, DAN L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2357,"SENATE DISTRICT 053",c-t-ico,I,Incumbent,1906,910130.72
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104900,c-t-id,104900,"REGOLA, BOB",c-t-eid,6658251,"REGOLA, BOB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2004,2004,c-r-t,1,Standard,c-r-osid,6681,"SENATE DISTRICT 039",c-t-ico,C,Challenger,492,895732.72
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=53822,c-t-id,53822,"ERNST, TOM",c-t-eid,6666301,"ERNST, TOM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2351,"SENATE DISTRICT 047",c-t-ico,C,Challenger,338,878361.65
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103948,c-t-id,103948,"DAHL, GARY G",c-t-eid,13011829,"DAHL, GARY G",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2342,"SENATE DISTRICT 038",c-t-ico,C,Challenger,369,851189.46
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104969,c-t-id,104969,"AUSTRIA, STEVE C",c-t-eid,2938048,"AUSTRIA, STEVE C",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2004,2004,c-r-t,1,Standard,c-r-osid,6103,"SENATE DISTRICT 010",c-t-ico,I,Incumbent,1325,835312.25
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=52596,c-t-id,52596,"HOFFMANN, NANCY LARRAINE",c-t-eid,13013100,"HOFFMANN, NANCY LARRAINE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5951,"SENATE DISTRICT 049",c-t-ico,I,Incumbent,839,817490.55
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103921,c-t-id,103921,"ALTHOFF, PAMELA J",c-t-eid,13011823,"ALTHOFF, PAMELA J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2004,2004,c-r-t,1,Standard,c-r-osid,2336,"SENATE DISTRICT 032",c-t-ico,I,Incumbent,658,812877.36
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103696,c-t-id,103696,"ALQUIST, ELAINE",c-t-eid,180844,"ALQUIST, ELAINE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,682,"SENATE DISTRICT 013",c-t-ico,O,Open,1328,808714.08
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=50484,c-t-id,50484,"KUKOVICH, ALLEN G",c-t-eid,6400329,"KUKOVICH, ALLEN G",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2004,2004,c-r-t,1,Standard,c-r-osid,6681,"SENATE DISTRICT 039",c-t-ico,I,Incumbent,1417,768779.65
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=109432,c-t-id,109432,"GARDNER, RANDALL (RANDY)",c-t-eid,13004484,"GARDNER, RANDALL (RANDY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2004,2004,c-r-t,1,Standard,c-r-osid,6095,"SENATE DISTRICT 002",c-t-ico,I,Incumbent,2087,767078.26
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104927,c-t-id,104927,"STACK III, MICHAEL J (MIKE)",c-t-eid,13013339,"STACK III, MICHAEL J (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2004,2004,c-r-t,1,Standard,c-r-osid,6645,"SENATE DISTRICT 005",c-t-ico,I,Incumbent,1039,765736.17
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=12304,c-t-id,12304,"DIAZ, MANNY",c-t-eid,6398942,"DIAZ, MANNY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,682,"SENATE DISTRICT 013",c-t-ico,O,Open,933,763661.24
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104886,c-t-id,104886,"PICCOLA, JEFFREY E",c-t-eid,13013358,"PICCOLA, JEFFREY E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2004,2004,c-r-t,1,Standard,c-r-osid,6656,"SENATE DISTRICT 015",c-t-ico,I,Incumbent,1275,759471.38
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104190,c-t-id,104190,"MONNES ANDERSON, LAURIE",c-t-eid,4992699,"MONNES ANDERSON, LAURIE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2004,2004,c-r-t,1,Standard,c-r-osid,6422,"SENATE DISTRICT 025",c-t-ico,O,Open,491,756796.10
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107827,c-t-id,107827,"GOLDEN, MARTIN J",c-t-eid,16618482,"GOLDEN, MARTIN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5924,"SENATE DISTRICT 022",c-t-ico,I,Incumbent,1480,751245.86
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103743,c-t-id,103743,"MARGETT, BOB",c-t-eid,1271595,"MARGETT, BOB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,698,"SENATE DISTRICT 029",c-t-ico,I,Incumbent,1502,748961.77
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107852,c-t-id,107852,"KRUGER, CARL",c-t-eid,4894955,"KRUGER, CARL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5929,"SENATE DISTRICT 027",c-t-ico,I,Incumbent,767,711012.90
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103712,c-t-id,103712,"COX, DAVE",c-t-eid,6601286,"COX, DAVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,670,"SENATE DISTRICT 001",c-t-ico,O,Open,869,699092.58
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=51405,c-t-id,51405,"QUEEN, JOE SAM",c-t-eid,6115957,"QUEEN, JOE SAM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2004,2004,c-r-t,1,Standard,c-r-osid,4877,"SENATE DISTRICT 047",c-t-ico,I,Incumbent,304,694890.76
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=106289,c-t-id,106289,"THOMAS, SCOTT",c-t-eid,6390660,"THOMAS, SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2004,2004,c-r-t,1,Standard,c-r-osid,4832,"SENATE DISTRICT 002",c-t-ico,I,Incumbent,825,693061.03
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=13293,c-t-id,13293,"NORWOOD, TIMOTHY F",c-t-eid,6457091,"NORWOOD, TIMOTHY F",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SC,SC,y,2004,2004,c-r-t,1,Standard,c-r-osid,7007,"SENATE DISTRICT 030",c-t-ico,C,Challenger,255,686078.59
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=105298,c-t-id,105298,"WILDER SR, JOHN S",c-t-eid,6443062,"WILDER SR, JOHN S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2004,2004,c-r-t,1,Standard,c-r-osid,7258,"SENATE DISTRICT 026",c-t-ico,I,Incumbent,697,679635.80
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=103766,c-t-id,103766,"SCOTT, JACK",c-t-eid,1798258,"SCOTT, JACK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2004,2004,c-r-t,1,Standard,c-r-osid,690,"SENATE DISTRICT 021",c-t-ico,I,Incumbent,676,670306.13
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104266,c-t-id,104266,"VERGER, JOANNE R",c-t-eid,4974721,"VERGER, JOANNE R",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2004,2004,c-r-t,1,Standard,c-r-osid,6402,"SENATE DISTRICT 005",c-t-ico,O,Open,324,656399.93
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=107822,c-t-id,107822,"FUSCHILLO JR, CHARLES J",c-t-eid,6587413,"FUSCHILLO JR, CHARLES J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2004,2004,c-r-t,1,Standard,c-r-osid,5910,"SENATE DISTRICT 008",c-t-ico,I,Incumbent,787,647241.92
dt=1&y=2004&c-exi=1&c-r-ot=S&c-t-id=104956,c-t-id,104956,"WILLIAMS, CONSTANCE H",c-t-eid,4699439,"WILLIAMS, CONSTANCE H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,PA,PA,y,2004,2004,c-r-t,1,Standard,c-r-osid,6658,"SENATE DISTRICT 017",c-t-ico,I,Incumbent,904,636636.67
